source_,title,address,price,price_per_square_meter,area,rooms,market,buildyng_type,_1st_floor,floors,building_materials,windows,heating,year_of_build,trim_condition,rent,property_type,description,first_desc_title,first_desc,second_desc_title,second_desc,third_desc_title,third_desc,fourth_desc_title,fourth_desc,phone_number
https://www.otodom.pl/pl/oferta/wyjatkowy-luksusowy-apartament-w-sercu-powisla-ID49IxX,Wyjątkowy luksusowy apartament w sercu Powiśla,"Warszawa, Śródmieście, Powiśle",6 800 zł,N/A,"78,50 m²",2,N/A,apartamentowiec,1,7,N/A,N/A,N/A,2012,do zamieszkania,N/A,N/A,"English version available below.
TYLKO U NAS!
Wyjątkowy luksusowy apartament na wynajem w bardzo prestiżowej lokalizacji na Powiślu. Nowoczesna inwestycja z całodobową recepcją, ochroną, monitoringiem.
Apartament jest wykończony w bardzo wysokim standardzie, w pełni umeblowany i wyposażony. Nigdy wcześniej nie wynajmowany, wykończony dla prywatnego użytku właścicieli. Materiały i sprzęty najwyższej jakości.
Składa się z :
* przestronnego salonu połączonego z kuchnią i jadalnią. Z salonu jest wyjście na duży taras z pięknym widokiem na zieleń.
* sypialni;
* łazienki z wanną i prysznicem;
* wc;
* osobnej garderoby.",Zabezpieczenia,monitoring / ochrona,Informacje Dodatkowe,"garaż/miejsce parkingowe
winda",N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/przestronne-w-stanie-idealnym-na-bobrowieckiej-ID49Iw9,"Przestronne, w stanie idealnym na Bobrowieckiej","Warszawa, Mokotów, ul. Bobrowiecka",6 000 zł,N/A,"122,58 m²",4,N/A,blok,1,7,inne,drewniane,miejskie,2008,do zamieszkania,N/A,N/A,"Przestronne mieszkanie 4 pokojowe w budynku apartamentowym na Dolnym Mokotowie.
Mieszkanie przeszło remont generalny, jest ciche i jasne.

Składa się z:

1. salonu, z którego wychodzi się na balkon,
2. kuchni wyposażonej w sprzęty AGD,
3. sypialni z łazienką,
4. sypialni,
5. sypialni z dużą garderobą,
6. łazienki z kabiną prysznicową,
7. holu.

Do mieszkania przynależą 2 miejsca postojowe w garażu podziemnym, w cenie mieszkania.
Najemca dodatkowo opłaca media (prąd, woda, ogrzewanie) według faktycznego zużycia.
Minimalny okres wynajmu to 12 miesięcy.



Budynek apartamentowy z 2008 roku na ogrodzonym osiedlu, z ochroną, monitoringiem i domofonami. Zadbane patio.




PodstawowePowierzchnia : 122,58 m2
Rok : 2008
Czynsz : 6 000 PLN
Pokoi : 4

Podstawowe
Meble : Nie
Stan lokalu : Bardzo dobry
Piętro : 1

Pomieszczenia
Typ mieszkania : Mieszkanie
Powierzchnia salonu : 25 m2
Typ kuchni : Otwarta
Liczba łazienek : 2
Liczba oddzielnych toalet : 1
Typ okien : Drewniane (nowy typ),

Powierzchnia dodatkowa
Liczba balkonów : 1
Typ balkonów : Klasyczny,
Komórka : Nie
Ogród : Nie

Media i wyposażenie
Ogrzewanie : CO miejskie,
Ciepła woda : Wodociąg miejski,
Gaz : Nie

Miejsca parkingowe
Parking podziemny : 2

Budynek
Stan budynku : Idealny
Materiał : Mieszany
Pięter : 7
Winda : Tak

Opis
Wyposażenie kuchni : Lodówka, Meble w zabudowie kuchennej, Okap, Piekarnik, Płyta grzewcza elektryczna, Zlewozmywak, Zmywarka,
Wyposażenie łazienek : Prysznic, Umywalka, Wanna, WC,

Czynsz zawiera:
Czynsz administracyjny : Tak
Woda : Nie
Ogrzewanie : Nie
Prąd : Nie
Gaz : Nie


Więcej podobnych ofert nieruchomości na
Link do oferty: mieszkania[.]maxon[.]pl/oferta/19222_MW_MAX_O
Prezentowane oferty nie stanowią oferty w rozumieniu Kodeksu Cywilnego. Staramy się, aby informacje dotyczące oferowanych obiektów były możliwie dokładne, kompletne i aktualne. Ze względu na okoliczności, iż informacje te pochodzą od osób trzecich i część z nich nie zawsze daje się zweryfikować, MAXON Nieruchomości Sp. z o.o. nie ponosi odpowiedzialności za ich dokładność, kompletność i aktualność",Zabezpieczenia,"domofon / wideofon
monitoring / ochrona",Informacje Dodatkowe,"balkon
winda",N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/apartament-z-pieknym-widokiem-na-palac-kultury-ID49Iuz,Apartament z pięknym widokiem na Pałac Kultury,"Warszawa, Śródmieście, Książęca",6 750 zł,N/A,100 m²,2,N/A,apartamentowiec,5,7,N/A,N/A,miejskie,2008,do zamieszkania,1 750 zł,N/A,"English version available below.
Przestronny, luksusowy apartament w inwestycji Holland Park przy ulicy Książęcej.
Doskonała lokalizacja, tuż przy Placu Trzech Krzyży.
Apartament został wykończony w bardzo wysokim standardzie, w pełni umeblowany i wyposażony.
Apartament jest klimatyzowany.
Apartament 90 m2 składa się z:
* Przestronnego salonu z otwartą kuchnią,
* sypialni typu master z własną łazienką,
* dodatkowej łazienki,
* pralni,
* balkonu,
* hallu.",Zabezpieczenia,monitoring / ochrona,Informacje Dodatkowe,"garaż/miejsce parkingowe
winda",N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/apartament-z-prywatnym-ogrodem-saska-kepa-ID49Ipm,"Apartament z prywatnym ogrodem, Saska Kępa","Warszawa, Praga-Południe, Saska Kępa",11 500 zł,N/A,170 m²,4,N/A,kamienica,1,N/A,cegła,drewniane,miejskie,N/A,do zamieszkania,500 zł,N/A,"KOLOSEUM POLECA

English below

Apartament w kamienicy wykończony w wysokim standardzie, gotowe do wprowadzenia!
Świetna lokalizacja w samym centrum Warszawy,
Z prywatnym ogrodem
2 miejsca garażowe do dyspozycji

W skład kamienicy wchodzi:
- przedpokój,
- pokój dzienny z otwartą kuchnią,
- sypialnia,
- łazienka
- Przestronny ogród
- 2 miejsca garażowe

Lokalizacja:
Warszawa, Saska Kępa
ul. Francuska

Komunikacja:
bus, tramwaj

Okolica:
Stadion Narodowy

Zadzwoń i umów się na prezentację!
Piotr Januszek
Doradca ds. Nieruchomości Premium
Tel. 881 441 439
e-mail:

Więcej ofert na /

KOLOSEUM RECOMMEND:

Apartment in a tenement house finished to a high standard, ready to move in!
Great location in the very center of Warsaw,
With a private garden
2 garage spaces available

The tenement house includes:
- Hall,
- living room with an open kitchen,
- bedroom,
- bathroom
- Spacious garden
- 2 garage spaces

Location:

Warsaw, Saska Kępa
around ul. Francuska

Area:

National Stadium

I invite you to the presentation!

Piotr Januszek
Premium Real Estate Advisor
mobile. +48 881 441 439
e-mail:

More offers /

Niniejsza informacja nie stanowi oferty w rozumieniu Kodeksu Cywilnego. Dokładamy wszelkich starań, aby informacje dotyczące oferowanych obiektów były możliwie dokładne, kompletne i aktualne. Ze względu jednak na fakt, iż informacje te pochodzą od osób trzecich i nie zawsze dają się zweryfikować, firma KOLOSEUM NIERUCHOMOŚCI nie ponosi odpowiedzialności za ich dokładność.",Wyposażenie,meble,Media,"telewizja kablowa
internet",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/piekne-studio-przy-metrze-nowy-swiat-ID49ImF,Piękne studio przy metrze Nowy Świat!,"Warszawa, Śródmieście, Warecka",1 800 zł,N/A,30 m²,2,N/A,kamienica,3,3,N/A,plastikowe,N/A,N/A,N/A,500 zł,N/A,"Serdecznie zapraszam do zapoznania się z ofertą wynajmu pięknego mieszkania 2 pokojowego o powierzchni 30 m2 położonego w najlepszej lokalizacji Stolicy, przy ulicy Wareckiej tuż przy stacji metra Nowy Świat.
Mini apartament + parking przy metrze Nowy Świat

Mieszkanie z klimatyzacją, miejscem postojowym i dostępem do dużego tarasu.
Wnętrze zaprojektowane przez architekta, wykończone i urządzone z dbałością o każdy szczegół i z wykorzystaniem najlepszych materiałów.",Wyposażenie,meble,Informacje Dodatkowe,"balkon
piwnica
garaż/miejsce parkingowe
taras",N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/kabaty-32m-garaz-przy-samym-metrze-ID48DVg,"Kabaty, 32m, garaż, przy samym metrze.","Warszawa, Ursynów, Kabaty, Aleja Komisji Edukacji Narodowej",1 750 zł,N/A,32 m²,1,N/A,N/A,4,6,cegła,N/A,N/A,2010,N/A,N/A,N/A,"Mieszkanie z garażem, przy samym metrze Kabaty. Na razie bez mebli, ale może być umeblowane.
Dużo ładniejsze niż na zdjęciach!!!
Idealnie ciche- okna wychodzą na patio. Osiedle zamknięte, strzeżone, Wysokiej klasy apartamentowiec z windą. Aneks kuchenny wyposażony w sprzęt agd. W przedpokoju bardzo duż szafa. Z pokoju wyjscie na spory balkon od strony wewnętrznego podwórka. Mieszkanie bez mebli pokojowych, ale może być umeblowane. Cena zawiera czynsz administracyjny i opłatę za garaż. Dodatkowo płatne media. W budynku jest rowerownia. Wolne od zaraz.
Zapraszam na prezentację",Zabezpieczenia,"teren zamknięty
domofon / wideofon
monitoring / ochrona",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda",N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-56-m-warszawa-ID49Igm,"Mieszkanie, 56 m², Warszawa","Warszawa, Praga-Południe, Jana Nowaka-Jeziorańskiego",2 400 zł,N/A,56 m²,2,N/A,apartamentowiec,5,6,N/A,N/A,miejskie,2008,do zamieszkania,N/A,N/A,"Mieszkanie do wynajęcia na Warszawskiej Pradze Południe przy ul. Jana Nowaka Jeziorańskiego.
Salon 23 m2, sypialnia 11 m2, kuchnia 10m2, taras 11m2.
Przedpokój, kuchnia i łazienka w pełni wyposażone.
Pokoje częściowo umeblowane.
Do wynajmu na dłuższy okres dla 1 osoby niepalącej, bez zwierzątek.
Cena 2.400 zł/m-c + opłaty
Jeżeli nie udało Ci się znaleźć oferty spełniającej kryteria, zapraszamy do kontaktu bezpośredniego z naszymi Doradcami.",Wyposażenie,meble,Zabezpieczenia,monitoring / ochrona,Media,"telewizja kablowa
internet",Informacje Dodatkowe,"balkon
winda",N/A
https://www.otodom.pl/pl/oferta/apartament-na-eko-parku-do-wynajecia-ID49IcJ,Apartament na Eko Parku do wynajęcia,"Warszawa, Mokotów, Wyględów, Karola Chodkiewicza",4 900 zł,N/A,90 m²,3,N/A,N/A,1,4,N/A,N/A,N/A,2006,do zamieszkania,N/A,N/A,"Lokalizacja: Warszawa - Górny Mokotów, ul. Chodkiewicza (okolice Pól Mokotowskich) - osiedle Eko- Park.
Powierzchnia apartamentu - 90 m(2), trzy pokoje, kuchnia widna, dwie łazienki, małe pomieszczenie gospodarcze, I piętro w budynku czteropiętrowym, w cenie miejsce w garażu podziemnym.
Pokój dzienny z jadalnią 33 m, kuchnia 7 m, hall 12 m, spiżarnia 1,5 m, łazienka 6,5 m, wc 2,3 m, sypialnie 12 i 14,2 m, taras.
Okna z salonu i kuchni wychodzą na południe, z dwóch sypialni na północ - na patio. Osiedle zamknięte, ochrona, kamery, monitoring.
Jest to apartament o wnętrzu zaprojektowanym przez architekta w stylu nowoczesnym. Bardzo wysoki standard wykończenia, podłoga - parkiet z drewna egzotycznego (merbau), w łazience i kuchni gres, blaty z czarnego granitu, meble robione na zamówienie (fornir, głównie orzech amerykański, marbau i dąb bielony). Mieszkanie w pełni umeblowane o wysokości ok. 3 m (nie wszystkie meble i urządzenia ujęte są na zdjęciach)
Prestiżowe położenie w centrum Mokotowa - w rejonie ulic Boboli, Rostafińskich i Madalińskiego to ogromny atut tej lokalizacji. Mieszkańcy mają doskonałą komunikację ze wszystkimi dzielnicami miasta - w sąsiedztwie znajduje się stacja metra, przystanek autobusowy i tramwajowy.

Osiedle usytuowane jest w pobliżu czołowych szkół średnich i renomowanych uczelni wyższych. W bliskiej okolicy funkcjonuje sieć sklepów i punktów usługowych, W okolicy bardzo dużo zieleni, parki i ogródki działkowe.",Wyposażenie,"zmywarka
lodówka
piekarnik
kuchenka
telewizor
pralka",Informacje Dodatkowe,garaż/miejsce parkingowe,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/promocja-2-pok-bielany-ID49IbF,PROMOCJA !!! 2 pok Bielany,"Warszawa, Bielany, Przy Agorze 26",2 150 zł,N/A,"56,70 m²",2,N/A,apartamentowiec,5,10,N/A,N/A,miejskie,2017,do zamieszkania,N/A,N/A,"Fundusz Mieszkań na Wynajem o Nas :    obejrzyj załączony film          
oferuje do wynajęcia:
Mieszkanie 56,70m2
2 pokojowe. Nowe, wykończone w jasnej kolorystyce. Rozkładowe : salon z aneksem kuchennym, sypialnia, łazienka. Aneks kuchenny i łazienka są umeblowane i wyposażone w nowy sprzęt AGD (lodówka z zamrażarką, płyta grzewcza, piekarnik elektryczny, zmywarka, pralka automatyczna)
Cena od  2 150 zł/miesiąc + opłata eksploatacyjna (4,80zł za metr kwadratowy) ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/promocja-2-pok-bielany-przy-agorze-26-ID49IaX,"PROMOCJA !!! 2 pok BIELANY, Przy Agorze 26","Warszawa, Bielany, Przy Agorze 26",1 893 zł,N/A,"33,23 m²",2,N/A,apartamentowiec,8,10,N/A,N/A,miejskie,2017,do zamieszkania,N/A,N/A,"Fundusz Mieszkań na Wynajem o Nas :    obejrzyj załączony film          
oferuje do wynajęcia:
Mieszkanie 33,23m2
2 pokojowe. Nowe, wykończone w jasnej kolorystyce. Rozkładowe : salon z aneksem kuchennym, sypialnia, łazienka. Aneks kuchenny i łazienka są umeblowane i wyposażone w nowy sprzęt AGD (lodówka z zamrażarką, płyta grzewcza, piekarnik elektryczny, zmywarka, pralka automatyczna)
Cena od  1 893 zł/miesiąc + opłata eksploatacyjna (4,80zł za metr kwadratowy) ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/dwa-niezalezne-pokoje-blisko-metra-sluzew-ID49IaC,Dwa niezależne pokoje blisko metra Służew,"Warszawa, Mokotów, Służewiec, Bacha",2 200 zł,N/A,47 m²,2,N/A,blok,8,10,N/A,plastikowe,miejskie,1976,N/A,N/A,N/A,"Mieszkanie po generalnym remoncie. Dwa niezależne pokoje, osobna widna kuchnia. Z większego pokoju wyjście na balkon. W łazience kabina prysznicowa, pralka.
Lokal jest częściowo umeblowany, jest możliwość domeblowania wg potrzeb najemcy.
W cenie najmu czynsz administracyjny. Dodatkowo płatne media.
Możliwość parkowania samochodu pod budynkiem lub na parkingu strzeżonym obok bloku. Budynek w bardzo dobrym stanie technicznym, - ocieplony, po wymianie instalacji, odmalowana klatka schodowa, nowe windy, monitoring. W okolicy centrum handlowe LAND. Blisko do stacji metra Służew oraz autobusu/tramwaju na ul. Puławskiej. Zapraszam na prezentację, Jola Roszka - 793-099-969
::DODATKOWE INFORMACJE
Rodzaj budynku: blok
Parking strzeżony (odległość w metrach) [m]: 100
Dozór budynku: Domofon
Głośność: ciche
Widok: panorama miasta
Gaz: miejski
Woda: tak - miejska
Dojazd: komunikacja miejska
Otoczenie: park w pobliżu
Ogrzewanie: miejskie
Komunikacja publ.: MZK, metro
Odległość do komunikacji publicznej [m]: 200
Winda: TAK
Liczba wind: 2
Rozkład: rozkładowe
Usytuowanie: jednostronne
Drzwi antywłamaniowe: TAK
Opłaty w czynszu: czynsz administracyjny
Rodzaj mieszkania: jednopoziomowe
Garaż: parking strzeżony
Wystawa okien: Zach
Stan lokalu: Bardzo dobry
Okna: nowe PCV
Instalacje: wymienione
Balkon: jest
Liczba balkonów: 1
Powierzchnia balkonów/tarasów [m2]: 3
Rok budowy: 1976
Liczba pokoi: 2
Wysokość pomieszczeń [m]: 2,5000
Ilość sypialni: 2
Powierzchnia pokoi [m2]: 20 ; 14
Podłogi pokoi: terakota
Wystawa okien - pokoje : Zach
Typ kuchni: oddzielna
Rodzaj kuchni: z zabudową kuchenną
Powierzchnia kuchni [m2]: 7
Podłoga kuchni: terakota
Wyposażenie kuchni: okap, kuchnia gazowa, piekarnik elektryczny, lodówka-zamrażarka
Wystawa okien - kuchnia: Zach
Typ łazienki: razem z wc
Liczba łazienek: 1
Powierzchnia łazienki [m2]: 4
Podłoga łazienki: terakota
Wyposażenie łazienki: pralka, kabina prysznicowa
Kaucja zabezp. [zł]: 2200
Typ kaucji: jednomiesięczna",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda
oddzielna kuchnia",N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/ursus-przy-stacji-skm-ID49Iak,Ursus Przy Stacji Skm,"Warszawa, Ursus, Bohaterów Warszawy",1 750 zł,N/A,"37,24 m²",1,N/A,N/A,2,4,cegła,plastikowe,N/A,2007,do zamieszkania,340 zł,N/A,"DO WYNAJMU OD DZISIAJ!!! przestronna kawalerka. Mieszkanie składa się z dużego pokoju z wyjściem na balkon, oddzielnej widnej kuchni i łazienki z wanną, także widnej! oraz szerokiego holu, w którym jest szafa wnękowa na wymiar.
Mieszkanie jest CICHE!. Wszystkie okna oraz balkon wychodzą na wewnętrzne patio, z wystawą północną. Dodatkowo duże okna powodują, że mieszkanie jest widne a latem gwarantuje ucieczkę od skwaru. W oknach zamontowane są żaluzje. Mieszkanie usytuowane jest na drugim piętrze w relatywnie nowym, zadbanym budynku z windą.
Przedmiotem wynajmu jest również miejsce postojowe w garażu podziemnym, do którego także dociera winda.
LOKALIZACJA nie może być lepsza: bardzo dobra infrastruktura miejska i usługowa starej części Ursusa, do dworca PKP/SKM Ursus ok 200 m. Dużo niskiej zabudowy i domów jednorodzinnych.
Miejsce postojowe JEST W CENIE wynajmu! Do czynszu najmu należy doliczyć miesięcznie dodatkowo czynsz administracyjny w wysokości 340 i zaliczki na media ( w zależności od zużycia ).
ODŚWIEŻENIE MIESZKANIA W UZGODNIENIU Z NOWYM NAJEMCĄ!",Wyposażenie,meble,Media,"telewizja kablowa
internet",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda
oddzielna kuchnia",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/gustowne-mieszkanie-jasne-kolory-bez-prowizji-ID49I8m,Gustowne mieszkanie - jasne kolory. BEZ PROWIZJI,"Warszawa, Mokotów, JURAJSKA",2 500 zł,N/A,40 m²,2,N/A,blok,3,N/A,beton,plastikowe,miejskie,2018,do zamieszkania,1 zł,N/A,"ENGLISH BELOW
Oferuję do wynajęcia dwupokojowe mieszkanie na Mokotowie. Mieszkanie mieści się na trzecim piętrze budynku zlokalizowanego przy ul. Jurajskiej 3a.
W skład 40 mkw wchodzi salon połączony z aneksem kuchennym, przedpokój, sypialnia oraz łazienka z wc. Dodatkową przestrzenią jest loggia z widokiem na patio. W salonie znajduje się sofa, stolik kawowy, lampa oraz TV. Kuchnia została wykonana na wymiar przez stolarza jak i szafa w przedpokoju oraz sypialni. Wyposażona jest w podstawowe sprzęty tj. naczynia, garnki, sztućce oraz patelnie. Została zamontowana zmywarka o szerokości 60cm, co jest dużym atutem. Sypialnia posiada duże podwójne łóżko oraz miejsce do pracy biurowej wraz z fotelem. W łazience został zastosowany prysznic typu walk in. Wyjście na loggię znajduje się w sypialni oraz salonie.",Wyposażenie,"zmywarka
lodówka
meble
piekarnik
kuchenka
telewizor
pralka",Zabezpieczenia,"system alarmowy
drzwi / okna antywłamaniowe
teren zamknięty
domofon / wideofon
monitoring / ochrona",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda",Pozostałe,wynajmę również studentom,N/A
https://www.otodom.pl/pl/oferta/stylowe-dwupokojowe-mieszkanie-ID49I8g,"Stylowe, dwupokojowe mieszkanie","Warszawa, Wola, Odolany, Marcina Kasprzaka",3 000 zł,N/A,50 m²,2,N/A,apartamentowiec,7,13,N/A,N/A,miejskie,2018,do zamieszkania,N/A,N/A,"Dwupokojowy apartament w inwestycji Bliska Wola
ENGLISH DESCRIPTION BELOW - PLEASE DO NOT HESITATE TO CONTACT US
Przytulne dwupokojowe mieszkanie z balkonem na Bliskiej Woli.


→ OPIS NIERUCHOMOŚCI
Apartament o powierzchni 50m2 usytuowany na siódmym piętrze budynku.
Apartament składa się z salonu z jadalnią i kuchnią, sypialni z dużą wbudowaną szafą, łazienki z wanną, hallu z szafą. Z salonu mamy wyjście na 8m2 taras.
Mieszkanie jest w pełni umeblowane. Do apartamentu przynależy jedno miejsce w garażu podziemny.",Wyposażenie,"zmywarka
lodówka
meble
kuchenka
pralka",Zabezpieczenia,monitoring / ochrona,Media,"internet
telefon",Informacje Dodatkowe,"balkon
winda",N/A
https://www.otodom.pl/pl/oferta/warszawa-praga-poludnie-al-jerzego-waszyngtona-ID49I89,"Warszawa, Praga Południe, al. Jerzego Waszyngtona","Warszawa, Praga-Południe, al. Jerzego Waszyngtona",2 000 zł,N/A,"45,50 m²",2,N/A,kamienica,2,2,cegła,N/A,gazowe,1936,do zamieszkania,400 zł,N/A,"Do wynajęcia od zaraz, dwupokojowe, eleganckie, w pełni wyposażone mieszkanie, przy Al. Jerzego Waszyngtona 77, kilka kroków od Ronda Wiatraczna. Idealne dla singla lub pary.
Mieszkanie o powierzchni 45,5 m2. II piętro w II piętrowej kameralnej kamienicy z 1936r. Mieszkanie jednostronne, usytuowane od strony zielonego, zadbanego podwórza z widokiem na drzewa. Budynek ogrodzony.
Układ pomieszczeń: salon (19,00 m2), sypialnia (12 m2), łazienka ( 3 m2), kuchnia (7,5 m2), hol (4 m2). Z salonu wyjście na balkon (2,5 m2).
Wysokość pomieszczeń - 3 m, potęguje poczucie przestrzeni.
Okna PCV nowe. Drzwi antywłamaniowe. W pokojach piękny, przedwojenny, dębowy parkiet. W pozostałych pomieszczeniach gres. Zasłony w sypialni obsługiwane za pomocą pilota (wygodne, elektryczne sterowanie zasłaniania i odsłaniania ).
Łazienka z kabiną prysznicową. Kuchnia wyposażona w sprzęt AGD: lodówkę, zamrażarkę, zmywarkę, piekarnik, płytę gazową, pralkę. W sypialni pojemna szafa i wygodne łóżko. W salonie kanapa rozkładana.",Informacje Dodatkowe,oddzielna kuchnia,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/zamieszkaj-przy-pieknym-parku-na-powislu-ID49I76,Zamieszkaj przy pięknym parku na Powiślu!,"Warszawa, Śródmieście, Powiśle, Czerniakowska",8 500 zł,N/A,115 m²,3,N/A,apartamentowiec,1,5,N/A,drewniane,miejskie,2005,do zamieszkania,N/A,N/A,":: Krótko:
Powiśle/ Czerniakowska, apartament tuż przy parku, 115 m2, 3 pokoje, miejsce postojowe w garażu podziemnym.
:: Dla kogo?
Dla rodziny, dla pary.
Dla chcących mieszkać tuż przy pięknym parku!
Dla osób ceniących wygodę nowoczesnych apartamentowców idealnie wtapiających się w uliczki Powiśla, pełne ciekawych kamienic i pięknych parków.
:: Atuty
Lokalizacja w kameralnym apartamentowcu tuż obok pięknego Parku Rydza-Śmigłego.
Bezpieczeństwo i wygoda niedużego budynku z ochroną i podziemnym garażem.
Poczucie przestrzeni - trzy pokoje na dużym metrażu.",Zabezpieczenia,monitoring / ochrona,Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda",N/A,N/A,N/A,N/A,N/A
