source_,title,address,price,price_per_square_meter,area,rooms,market,buildyng_type,_1st_floor,floors,building_materials,windows,heating,year_of_build,trim_condition,rent,property_type,description,first_desc_title,first_desc,second_desc_title,second_desc,third_desc_title,third_desc,fourth_desc_title,fourth_desc,phone_number
https://www.otodom.pl/pl/oferta/mieszkanie-50-m-warszawa-ID49mO7,"Mieszkanie, 50 m², Warszawa","Warszawa, Mokotów, al. Wilanowska",2 890 zł,N/A,50 m²,2,N/A,apartamentowiec,7,8,cegła,drewniane,miejskie,2008,N/A,N/A,N/A,"Do wynajęcia nowoczesne ale jednocześnie bardzo przytulne mieszkanie z ładnym widokiem na Warszawę. 2 pokojowe mieszkanie znajduje się na 7 piętrze w eleganckim apartamentowcu Villa Marina na Mokotowie. Kuchnia wyposażona w najwyższej jakości lodówkę Liebher, piekarnik, płytę ceramiczną, zmywarkę i designerski okap ( wszytko Bosch) . Podłogi z drewna egzotycznego Doussie Mieszkanie z dużym 20 metrowym tarasem na całej szerokości mieszkania ( wejście z każdego pokoju )
Do dyspozycji wynajmującego meble - łóżko, szafki nocne, szafy, biurko. Inne meble do ustalenia Do mieszkania jest przypisane miejsce garażowe oraz komórka lokatorska. Na terenie osiedla znajduje się recepcja, ogród, plac zabaw, grill oraz sala fitness. Polecam!
Typ własności: własność
Materiał budowlany: cegła
Standard: wysoki
Typ ścian: gładź gipsowa
Rodzaj okien: drewniane nowe
Łącze internetowe: tak
Liczba linii telefonicznych: 0
Liczba sypialni: 1
Liczba pokoi: 2
Liczba pięter: 8
Rok budowy: 2008
Ogrzewanie: miejskie
Piwnica: tak
Osiedle zamknięte: tak
Typ balkonu: taras
Typ kuchni: otwarta
Czynsz: 0
Typ łazienki: z wc
Typ budynku: apartamentowiec
Klatka schodowa: czysta
Typ parkingu: parking podziemny
Stan lokalu: idealny
Meble: tak
Opis mebli: kompletne
Domofon: tak
Winda: tak
Ochrona: tak
Ostatnie piętro: nie
Wyposażenie kuchni: tak
Piętro: 7
Kaucja: 2999 PLN",Zabezpieczenia,"teren zamknięty
domofon / wideofon
monitoring / ochrona",Media,"telewizja kablowa
internet",Informacje Dodatkowe,"balkon
winda",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-75-m-warszawa-ID49mO6,"Mieszkanie, 75 m², Warszawa","Warszawa, Mokotów, Cybernetyki",4 000 zł,N/A,75 m²,3,N/A,apartamentowiec,1,6,cegła,drewniane,miejskie,2012,N/A,N/A,N/A,"Standard
- olejowane drewniane podłogi (wenge, teak w łazienkach)
- dwie łazienki, oddzielnie prysznic i wanna
- sprzęt w kuchni marki Bosch, w tym piekarnik, płyta indukcyjna (5 palników), zmywarka (nowa)
- telewizor Sony UHD 55''
- umeblowane
Informacje dodatkowe
- miejsce parkingowe w garażu podziemnym
- komórka w garażu podziemnym
- łóżko dla dziecka
- w cenie internet i telewizja (UPC 40/10MB - możliwość zmiany)
- prąd według liczników
- czynsz do wspólnoty mieszkaniowej około 760zł/miesiąc
- szafy wnękowe w przedpokoju w tym szafa z pralką
- zabudowana kuchnia
- zastawa kuchenna wraz z garnkami na wyposażeniu
- rozkład mieszkania pozwala na zamieszkanie dwóch osób - np. pracowników (dwa oddzielne pokoje z łazienkami)",Media,internet,Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe",N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-26-70-m-warszawa-ID49mN0,"Mieszkanie, 26,70 m², Warszawa","Warszawa, Śródmieście",1 300 zł,N/A,"26,70 m²",2,N/A,blok,3,15,N/A,N/A,N/A,1980,N/A,N/A,N/A,"Do wynajęcia mieszkanie dwupokojowe w budynku przy ul. Grzybowskiej 6/10. Mieszkanie jest po remoncie, w pełni umeblowane i wyposażone. Rozkład: pokój z aneksem kuchennym, sypialnia z szafą wnękową, łazienka z prysznicem.
Umowa najmu okazjonalnego. Czynsz najmu 1.400 zł/mąc. Dodatkowo płatne koszty eksploatacyjne (obecnie ok. 490 zł/mąc) oraz prąd i gaz według zużycia.

::DODATKOWE INFORMACJE
Rodzaj budynku: blok
Winda: TAK
Stan lokalu: bardzo dobry
Rok budowy: 1980
Ilość pokoi : 2
Typ kaucji: jednomiesięczna",Informacje Dodatkowe,winda,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-49-61-m-warszawa-ID49mMQ,"Mieszkanie, 49,61 m², Warszawa","Warszawa, Śródmieście",3 200 zł,N/A,"49,61 m²",2,N/A,kamienica,4,6,N/A,N/A,N/A,1955,N/A,N/A,N/A,"Mieszkanie w kamienicy przy Al. Wyzwolenia 3/5, na Osiedlu MDM (Marszałkowska Dzielnica Mieszkaniowa).
Mieszkanie z ładnym widokiem. W kamienicy wyremontowana klatka schodowa, nowa winda.
Rozkład: dwa pokoje, oddzielna kuchnia z aneksem jadalnianym, łazienka, przedpokój. Na życzenie nowego najemcy mieszkanie może być doposażone i umeblowane (kwestia ustaleń)
Możliwość parkowania na dziedzińcu kamienicy. Preferowana umowa najmu okazjonalnego. Dodatkowo płatne media według zużycia.
POLECAM
::DODATKOWE INFORMACJE
Rodzaj budynku: kamienica
Winda: TAK
Rodzaj mieszkania: jednopoziomowe
Stan lokalu: bardzo dobry
Rok budowy: 1955
Ilość pokoi : 2
Typ kaucji: jednomiesięczna",Informacje Dodatkowe,winda,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-30-54-m-warszawa-ID49mMO,"Mieszkanie, 30,54 m², Warszawa","Warszawa, Śródmieście",2 500 zł,N/A,"30,54 m²",2,N/A,kamienica,1,4,N/A,N/A,N/A,1926,N/A,420 zł,N/A,"Do wynajęcia mieszkanie w kamienicy przy ul. Górnośląskiej. W pełni wyposażone i umeblowane.
Preferowana umowa najmu okazjonalnego. Dodatkowo płatne media według zużycia.
Kamienica Juliana Różyckiego, znanego warszawskiego farmaceuty i społecznika, powstała w 1926 roku.Zaprojektowana w stylu art déco jest doskonałym połączeniem funkcjonalności ze sztuką. Po prawie stu latach w 2018r. przeprowadzono jej rewitalizację: odtwarzane są oryginalne sztukaterie, gzymsy i jasnoszara elewacja.
::DODATKOWE INFORMACJE
Rodzaj budynku: kamienica
Winda: TAK
Stan lokalu: idealny
Rok budowy: 1926
Ilość pokoi : 2
Typ kaucji: jednomiesięczna",Informacje Dodatkowe,winda,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/przestronna-kawalerka-o-pow-43-mkw-ul-mysliborska-ID48SdE,"Przestronna kawalerka o pow.43 mkw, ul.Myśliborska","Warszawa, Białołęka, Myśliborska",1 700 zł,N/A,43 m²,1,N/A,blok,1,4,N/A,N/A,miejskie,2001,do zamieszkania,N/A,N/A,"Oferuję do wynajęcia przestronna kawalerkę o powierzchni 43 mkw. Świetnie położony budynek zlokalizowany na Białołęce, przy ul. Myśliborskiej.

Lokal usytuowany jest na 1. piętrze w  budynku z 2001 r. Teren ogrodzony i monitorowany. Osiedle zapewnia mieszkańcom spokój, łatwy dostęp do terenów zielonych i bliskość wody. 
Mieszkanie składa się z pokoju, kuchni, łazienki oraz przedpokoju. Salon wyposażony jest w kanapę, fotele, stół komody i szafki. Łazienka wyposażona jest w wannę, pralkę i szafki. Lokal zawiera sprzęty AGD (kuchenkę gazową, okap, piekarnik, lodówkę i pralkę). Dodatkowym atutem mieszkania jest przestronny balkon.

Bardzo dobry punkt komunikacyjny. Tuż obok przystanek autobusowy (6 linii autobusowych). Dojazd do centrum zajmuje około 20 minut. 200 metrów spacerem do przystanku tramwajowego a droga do Metra Młociny zajmuje zaledwie 10 minut. W okolicy liczne placówki edukacyjne, sklepy spożywcze i lokale usługowe. Po drugiej stronie ulicy Galeria Północna.

Mieszkanie wolne od zaraz.
Najem na minimum rok.

Koszt najmu wynosi 1700zł/msc plus opłaty za prąd, gaz.
Kaucja w wysokości 1700 zł.

Zapraszam na prezentację nieruchomości.",Zabezpieczenia,"teren zamknięty
domofon / wideofon",N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/apartament-3-pokojowy-na-warszawskiej-woli-ID48efb,Apartament 3-pokojowy na warszawskiej Woli,"Warszawa, Wola, Jaktorowska",3 700 zł,N/A,60 m²,3,N/A,apartamentowiec,4,5,N/A,N/A,miejskie,2017,do zamieszkania,N/A,N/A,"Oferuję do wynajęcia apartament o powierzchni 60 mkw, zlokalizowany przy ul. Jaktorowskiej na warszawskiej Woli. Mieszkanie znajduje się na 4. piętrze w budynku z 2017 roku, na zamkniętym, strzeżonym osiedlu.

Lokal został wykończony materiałami najwyższej jakości i jest w pełni umeblowany oraz wyposażony w sprzęty AGD wysokiej klasy. Składa się z przedpokoju, widnego salonu z aneksem kuchennym, dwóch sypialni - z jednej wyjście na balkon, garderoby oraz łazienki. Salon wyposażony jest w dobrej jakości narożnik, telewizor z komodą, połączony został stołem jadalnianym z kuchnią. Nowoczesna kuchnia zaopatrzona w niezbędne sprzęty AGD - lodówka, zmywarka, kuchnia indukcyjna, okap, piekarnik. Łazienka wyposażona jest w prysznic oraz pralkę, a dekoracyjne lustro dopełnia wystroju pomieszczenia.

Dodatkowym atutem jest przynależność miejsca garażowego (wynajem opcjonalny).

Mieszkanie znajduje się w bardzo dogodniej lokalizacji - liczne przystanki autobusowe (105, 157, 171, 190) i tramwajowe (22, 24, 28, 1), z dobrymi połączeniami do różnych części miasta, do metra na Rondzie Daszyńskiego ok. 4 min pieszo, dzięki czemu dojazd do centrum staje się błyskawiczny. Niedaleko centrum handlowe Złote Tarasy, sklepy, restauracje, kawiarnie, szkoły, liceum, przedszkola, Muzeum Powstania Warszawskiego, Warsaw Spire.

Mieszkanie jest dostępne od zaraz.

Koszt najmu wynosi 3700 zł/mc plus opłaty za prąd.
Kaucja w wysokości jednomiesięcznego czynszu.
Umowa na minimum rok.

Zapraszam na prezentację nieruchomości.",Zabezpieczenia,"teren zamknięty
domofon / wideofon
monitoring / ochrona",Informacje Dodatkowe,"balkon
winda",N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mokotow-rozana-3-pokoje-gotowe-do-wprowadzenia-ID49mKI,"Mokotów / Różana, 3 pokoje gotowe do wprowadzenia.","Warszawa, Mokotów, Różana",6 800 zł,N/A,"78,80 m²",2,N/A,apartamentowiec,1,5,N/A,drewniane,miejskie,2017,N/A,N/A,N/A,"::Krótko:
Mokotów/ Różana, kameralny budynek z recepcją i basenem. Mieszkanie o powierzchni 78,80 m2, 3 pokoje, 1 miejsce w garażu podziemnym.
:: Dla kogo?
Dla rodziny.
Dla wymagających i szukających spokoju bardzo blisko centrum miasta.
Dla ludzi szukających luksusu w kameralnej inwestycji.
:: Atuty?
Prestiżowy budynek i sąsiedztwo.
Genialna lokalizacja na Mokotowie.
Recepcja, basen, sala fitness dla mieszkańców",Zabezpieczenia,monitoring / ochrona,Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda",N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-po-remoncie-metro-targowek-ID49mIV,2 pokojowe mieszkanie po remoncie - Metro Targówek,"Warszawa, Targówek, Goławicka",2 600 zł,N/A,52 m²,2,N/A,blok,3,10,N/A,N/A,miejskie,1980,do zamieszkania,N/A,N/A,"Oferuję do wynajęcia dwupokojowe mieszkanie przy ul. Goławickiej (Targówek).
Metraż mieszkania to 52 mkw. Nieruchomość składa się z przedpokoju, łazienki, toalety, kuchni, 2 pokoi zamykanych oraz balkonu.

Mieszkanie jest jasne, przestronne i funkcjonalne, po generalnym remoncie. W nieruchomości będą meble kuchenne, pralka. Jeden pokój wyposażony w dwie komody, stół i krzesła, drugi pokój z szafą. Możliwość doposażenia najpotrzebniejszych rzeczy. Oddzielnie łazienka z prysznicem i WC. W przedpokoju duża szafa. 
Mieszkanie jest w bardzo dobrym stanie. 

Lokal znajduje się w świetnej lokalizacji, około 500 m do stacji metra ""Targówek Mieszkaniowy"", a także przystanek autobusowy ""Handlowa"" z którego odjeżdżają autobusy linii 212, 527, N12, N62, dodatkowo przystanek ""Myszkowska"" z którego odjeżdża autobus linii 269. W pobliżu sklepy typu Żabka, Biedronka. W niedalekiej okolicy szkoła podstawowa, żłobek, przedszkole, park im. Stefana Wiecheckiego. Dodatkowym atutem mieszkania, jest duży obszar zieleni na terenie osiedla.

Koszt najmu wynosi 2600 zł + prąd (według zużycia) + gaz (według zużycia) oraz ponadnormatywne zużycie za wodę i ogrzewanie rozliczane co pół roku.

Przy nieruchomości dużo miejsc postojowych w bezpłatnej strefie parkowania.
Internet we własnym zakresie.

Kaucja w wysokości jednomiesięcznego czynszu.
Umowa najmu okazjonalnego na min. 1 rok.

Zapraszam na prezentację nieruchomości.",Wyposażenie,"lodówka
piekarnik
kuchenka
pralka",Zabezpieczenia,"domofon / wideofon
monitoring / ochrona",Informacje Dodatkowe,"balkon
winda",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/bez-prowizji-2-pok-media-w-cenie-metro-natolin-ID49mAN,Bez prowizji: 2-pok. |media w cenie| Metro Natolin,"Warszawa, Ursynów, Kazury",2 300 zł,N/A,47 m²,2,N/A,blok,3,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"We speak English! If you’re interested, don’t hesitate to contact us.
-
#zostańwdomu: oferujemy m.in. możliwość wideoprezentacji mieszkań oraz podpisywanie umów najmu on-line
-
NIE POBIERZEMY od Ciebie PROWIZJI na żadnym z etapów najmu lokalu. Współpraca z nami jest całkowicie bezpłatna.
OPIS
Prezentowany lokal jest dwupokojowym mieszkaniem usytuowanym na Ursynowie, przy ul. Kazury.
PARAMETRY NIERUCHOMOŚCI",Wyposażenie,"zmywarka
meble
piekarnik
telewizor
pralka",Informacje Dodatkowe,"balkon
piwnica
oddzielna kuchnia",Pozostałe,wynajmę również studentom,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/kawalerka-na-grochowie-ID49mvH,Kawalerka na Grochowie,"Warszawa, Praga-Południe, Kamionek, Stanisławowska",1 750 zł,N/A,37 m²,1,N/A,blok,2,4,N/A,N/A,miejskie,1936,do zamieszkania,N/A,N/A,"Oferuję do wynajęcia dwupokojowe mieszkanie przy ul. Stanisławowskiej (Praga Południe). Lokal ma 37 mkw i składa się z dużego pokoju dziennego, kuchni, łazienki i przedpokoju.

Mieszkanie wyposażone w niezbędne sprzęty AGD takie jak: pralka, lodówka, piekarnik, kuchenka gazowa, telewizor. W salonie do dyspozycji wygodne łóżko, okrągły stół z krzesłami i duża kanapa.

Mieszkanie znajduje się na drugim piętrze w cichej i spokojnej okolicy. Tuż pod blokiem znajduje się Pizzeria z Nowolipek, a za rogiem budynku Kawiarnia Kawa & Zabawa. W dalszej okolicy sklep Żabka i Biedronka. Uniwersytet SWPS oddalony o zaledwie 600 m.

Kolejną zaletą jest lokalizacja. Przystanek autobusowy tuż pod budynkiem z liniami: 173, 202.Do przystanku tramwajowego z liniami 3, 6, 22, 24, 26 dojdziemy w 7 minut. Do centrum miasta dojedziemy w około 20 minut, a do Dworca Wschodniego w 10 minut. 

Cena: 1750 zł. Dodatkowo płatne zużycie prądu i gazu (około 90 zł).

Kaucja w wysokości 1750 zł.

Mieszkanie do wynajęcia od 1 lutego 2021r. 

Umowa najmu na minimum rok.
Zapraszam do oglądania.",Zabezpieczenia,domofon / wideofon,Media,"telewizja kablowa
internet
telefon",N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/urokliwa-kawalerka-tuz-przy-metrze-ID49mqs,Urokliwa kawalerka tuż przy metrze!,"Warszawa, Bielany, Słodowiec",2 000 zł,N/A,35 m²,1,N/A,blok,parter,4,wielka płyta,N/A,miejskie,1960,do zamieszkania,N/A,N/A,"Kawalerka po remoncie z bardzo miłym właścicielem szukają najemcy!
Do wynajęcia mieszkanie na pograniczu Żoliborza i Bielan o powierzchni 35m2, przy ul. Słodowiec.
Mieszkanie znajduje się na parterze w niskim bloku bez windy z 1960 roku.
CHARAKTERYSTYKA MIESZKANIA:
Nieduże, ale dające prywatność! Mieszkanie składa się z głównego pokoju z aneksem kuchennym, sypialni z dużym wygodnym łóżkiem 160 x 200 cm ( komfortowy materac z pianki termo-elastycznej ) w specjalnie oddzielonej wnęce. W salonie znajdziemy kanapę oraz stół z czterema krzesłami, a tuż obok niewielką kuchnię wyposażoną w lodówkę, zmywarkę, kuchenkę gazową, zlewozmywak i okap. W ładnie wykończonej łazience użyć można wanny, pralki, toalety, umywalki i suszarki.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/trzypokojowy-apartament-bialy-kamien-eko-park-ID49mm3,Trzypokojowy Apartament Biały Kamień Eko Park,"Jana Karola Chodkiewicza, Warszawa, mazowieckie",4 700 zł,N/A,76 m²,3,N/A,apartamentowiec,5,6,N/A,N/A,miejskie,2016,do zamieszkania,N/A,N/A,"Do wynajęcia NOWOCZESNY APARTAMENT TRZYPOKOJOWY zlokalizowany na
MOKOTOWIE (EKO PARK) przy ul. Chodkiewicza. Mieszkanie świeżo wyremontowane.
Niedaleko stacja METRA POLE MOKOTOWSKIE! Mieszkanie składa się z: salonu z
jadalnią i kuchnią, 2 sypialni, 1 łazienki, pralni/spiżarni, 1 balkonu.
Mieszkanie jest na piątym piętrze od strony południowej, bardzo przestronne i narożne - okna od strony wschodniej-południowej i zachodniej. W pełni
wyposażone, gotowe do zamieszkania. Na klatce schodowej winda, tylko dwa
mieszkania na piętrze. W salonie znajduje się sofy narożna (z funkcją spania),
szafka rtv,TV i ława. Z salonu wyjście na balkon. W części jadalnej
samodzielnie stojący stół z 4 krzesłami. Kuchnia w pełni wyposażona (garnki,
talerze, sztućce, kieliszki itd). Z korytarza jest dostępny pokój gospodarczy:
pralnia z pralką, szafkami na chemię gospodarczą, spiżarnia, odkurzacz,
suszarka na pranie, deska do prasowania, żelazko. W dalszej części korytarza
jest przestronna szafa wnękowa na kurtki i buty, duże lustro na wprost drzwi
wejściowych. Główna sypialnia z podwójnym łóżkiem, stolikami nocnymi, dużą
szafa wnękową na ubrana, lustrem stojącym. Drugi pokój zawiera sofę z funkcja
spania, regały na książki z możliwym przeznaczeniem pod gabinet lub pokój dla
dziecka (miejsce na biurko lub łóżeczko dziecka). W budynku znajduje się
również garaż podziemny w cenie wynajmu. Przed budynkiem zamknięte patio z
placem zabaw dla dzieci oraz zielenią wspólną. Wózkownia na pietrze 0 (można
przechowywać rower i / lub wózek). Osiedle otoczone zielenią (Pola mokotowskie,
Park mauzoleum żołnierzy radzieckich, ogródki działkowe wzdłuż ul. Żwirki i
Wigury). Na osiedlu wiele obiektów usługowych: sklepy spożywcze (czynne do
22.30), kawiarnia/cukiernia, pralnia, fryzjer, klinika dentystyczna, SPA,
restauracja, Costa Coffee etc.
4700 PLN + opłaty licznikowe (prąd, zaliczka na
wodę) + kaucja zwrotna. 
Parking 300 zł",Zabezpieczenia,"drzwi / okna antywłamaniowe
teren zamknięty
domofon / wideofon
monitoring / ochrona",Informacje Dodatkowe,"garaż/miejsce parkingowe
winda
pom. użytkowe",N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/centrum-3-pokoje-na-wynajem-48m2-plac-konstytucji-ID49m6K,Centrum 3 pokoje na wynajem 48m2 Plac Konstytucji,"Warszawa, Śródmieście, pl. Plac Konstytucji",2 700 zł,N/A,48 m²,3,N/A,kamienica,4,6,N/A,N/A,miejskie,1950,N/A,N/A,N/A,"ELEGANCKI APARTAMENT NA WYNAJEM W SERCU MIASTA.

Na wynajem 3 pokoje W CENTRUM. Doskonała lokalizacja, tuż obok komunikacji miejskiej, tj. TRAMWAJ, METRO, AUTOBUS, sklepów, SAMO Centrum.

MIEJSCE IDEALNE. WYJĄTKOWE. JEDYNE W SWOIM RODZAJU.

Mieszkanie składa się z salonu, 2 sypialni, kuchni widna i umeblowana, łazienka z wanną. Mieszkanie po generalnym remoncie, jeszcze nikt w nim nie mieszkał. Jest pralka, kuchenka, piekarnik, lodówka, zmywarka. 

Możliwość dokupienia części mebli.

Reprezentacyjny budynek z cegły na historycznym Placu Konstytucji MDM. Klatka po remoncie, w budynku jest winda. Wygodnie będzie tutaj zamieszkać!

W okolicy pełna infrastruktura, sklepy, banki, restauracje, kawiarnie. uczelnie. Na wyciągnięcie ręki całe miasto! 

Wymagana kaucja.

ZAPRASZAM DO OGLĄDANIA, BO WARTO.

ELEGANT APARTMENT FOR RENT IN THE HEART OF THE CITY. 
3 rooms in the CENTER for rent. Perfect location, next to public transport, ie TRAM, METRO, BUS, shops. 

PERFECT PLACE. UNIQUE. 

The apartment consists of a living room, 2 bedrooms, a separated furnished kitchen, bathroom with a bathtub. 

The apartment has been completely renovated, no one has lived in it yet. There is a washing machine, stove, oven, fridge, dishwasher. Possibility to buy some furniture. 

A representative building on the historic Plac Konstytucji MDM. Staircase after renovation, there is an elevator in the building. 

It will be convenient to live here! 

The area is full of infrastructure, shops, banks, restaurants and cafes. universities. The whole city is at your fingertips! 

Deposit required.

It is worth to visit!",Wyposażenie,"zmywarka
meble
kuchenka",Zabezpieczenia,"drzwi / okna antywłamaniowe
domofon / wideofon",Informacje Dodatkowe,winda,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/funkcjonalne-50m2-warszawa-bielany-ID49m08,Funkcjonalne 50m2 Warszawa Bielany,"Warszawa, Bielany, Młociny, Jana Kasprowicza",2 500 zł,N/A,50 m²,2,N/A,apartamentowiec,3,7,N/A,N/A,miejskie,2014,do zamieszkania,N/A,N/A,"Komfortowe 2 -pokojowe mieszkanie o powierzchni 50m2, zlokalizowane przy ul. Kasprowicza na Bielanach.
Mieszkanie znajduje się na 3.piętrze w 7 - piętrowym budynku apartamentowym z 2014r.

W skład mieszkania wchodzi:
- korytarz,
- salon (z wyjściem na duży balkon)
- sypialnia,
- oddzielna, widna kuchnia (wyposażona w niezbędny sprzęt)
- łazienka.",Wyposażenie,meble,Zabezpieczenia,monitoring / ochrona,Media,"telewizja kablowa
internet",Informacje Dodatkowe,"balkon
winda
oddzielna kuchnia",N/A
https://www.otodom.pl/pl/oferta/mieszkanie-110-m-warszawa-ID49lZU,"Mieszkanie, 110 m², Warszawa","Warszawa, Mokotów, Ksawerów, al. Wilanowska",5 600 zł,N/A,110 m²,4,N/A,apartamentowiec,1,4,cegła,N/A,N/A,2006,N/A,N/A,N/A,"Na wynajem mieszkanie w prestiżowej inwestycji Villa Marina.
Zaprojektowane przez architekta i wykończone wysokiej klasy materiałami: wszystkie meble robione na zamówienie, fornir palisander santos, bambus. Sprzęt AGD Siemens (pełne wyposażenie).
Mieszkanie bardzo jasne dobrze doświetlone.
Do mieszkania przynależy komórka lokatorska.
Garaż podziemny płatny dodatkowo 200zł/miesiąc",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda",N/A,N/A,N/A,N/A,N/A,N/A,N/A
